Hogl, O.J.
Stoyan, H.
Stühlinger, W.
Hinterding, A.
Kühne, S.
Sleptsov, B.
Streit, U.
Heinen, T.
Damaschke, P.
Buller, G.
Hoth, S.
Suchandt, S.
Koeppe, R.
Van Der Smagt, P.
Albu-Schäffer, A.
Arbter, K.
Lange, F.
Huebner, Andre
Lenz, Mario
Borch, Roman
Posthoff, Michael
Kluge, E.
Wolff, Hans H.
Jaeussler, J.
Esguerra, Mauricio
Biedermann, Klaus
Herrmann, I.
Reise, F.
Rothlübbers, C.
Orglmeister, R.
Urbaszek, A.
Göttel, S.
Schneeberger, J.
Schaldach, M.
Feuring, T.
Lippe, W.-M.
Schäfer, H.
Elohim, J.L.
Lemke, R.
Schyma, C.
Priese, L.
Lakmann, R.
Rehrmann, V.
Lohn, H.
Thurmayr, G.R.
Jungk, A.
Jovanovic, A.
Schierwagen, A.
Hovestreydt, E.
Phillips, J.
Fait, J.
Dickhaus, Hartmut
Heinrich, Hartmut
Brzoska, C.
Stiel, G.M.
Nienaber, C.A.
Schaps, K.-P.
Meinertz, T.
Hönig, H.G.
Strube, G.
Schaeffler, V.
Karg, G.
Mutschler, H.‐D.
Prevoo, H.
Körting, E.
Derouane, E.G.
Mayer-Ohly, E.
Regenauer, A.
Tsichritzis, D.
Lemmen, Ralf
Svaricek, Ferdinand
Malaka, Rainer
Ragg, Thomas
Bouwman, Michael
Volck, R.
Wetzel, G.
Kelemis, A.
Sims, R.
Averbukh, E.A.
Karbach, W.L.
Voß, A.W.
Drouven, U.
Schiemann, Thomas
Hohne, Karl Heinz
Kramer, Henning
Pommert, Andreas
Riemer, Martin
Schubert, Rainer
Tiede, Ulf
Forterer, H.
Perzl, W.
Waltram, R.
Grob, G.
Fohring, U.
Herpers, R.
Kattner, H.
Sommer, G.
Schroder, J.P.
Henne, P.
Kuhlmann, W.D.
Heller, Barbara
Schlegelmilch, Sonja
Petkoff, B.
Richter, Michael M.
Preußner, P.R.
Karg, Roll
Edrich, M.
Mateescu, A.
Paun, G.
Salomaa, A.
Pareschi, R.
Fischer, F.
Kalb, R.
Laue, H.A.
Mosges, R.
Kuth, G.
Korves, B.
Vollmer, G.
Koehne, A.
Welz, B.
Hallmann, Matthias
Aue, Dirk
Baresch, Meike
Keller, Gerhard
Thomas, Frank
Wild, D.
Foldenauer, J.
Encarnaçao, J.
Cote-Muñoz, J.
Eckardt, D.
Rix, J.
Teixeira, J.
Zwaan, M.
Scheu, M.
Weiss, H.D.
Lebeau, A.
Göthlin, J.H.
Specht, D.
Weiß, S.
Marzi, R.
Niemann, H.
Bruenig, H.
Salzbrunn, R.
Schroeder, S.
Spur, Guenter
Volkmann, Helmut
Salzmann, W.
Leo, H.
Franke, F.
Köhler, L.
Schwanke, J.
Hewett, A.
Jensch, P.
Reil, G.-H.
Helbig, W.
Kuhne, M.
Möller, P.F.
Betts, R.
Mattlet, B.
Hutten, H.
Hotop, Hans-Juergen
Strube, Claus-Dieter
Frank, W.
Bartelmess, Helmut
Kraume, Gerd
Sossenheimer, Heinz
Stracke, Michael
Morgenstern, C.
Kopp, T.
Stockhaus, F.
Hoehne, L.
Sochurek, J.
Gerhard, H.-J.
Guenther, F.
Fuchs, H.
Hoeper, P.
Dargel, G.
Pegels, Georg
Koch, Heinz-Dieter
Kampmann, Peter
Schmidt, Guenther
Neumann, Alexander
Heinz, Klaus
Koehler, Frank
Gerlach, Horst-Henning
Esser, Dieter
Roth, Karlheinz
Meder, Heinz
Schulz, Rita
Poetschke, Dieter
Hein, Franz
Moller, J.
Gmilkowsky, Peter
Robak, Jacek
Tarnow, N.
Dorn, Lutz
Majumder, Somajyoti
Hake, J.-Fr.
Homberg, W.
Schönauer, W.
Schreiner, A.
Ecke-Schüth, J.
Pflueger, K.W.
Kreyßig, J.
Schukat, H.
Zeider, H.Ch.
Weber, H.
Kratz, N.
Spieker, P.
Lux, B.
Koehler, M.
Helms, H.
Streckhardt, Fritz
Kade, Michael
Grieb, Herbert
Linzenkirchner, Edmund
Mertens, Peter
Legleitner, Thomas
Niederhausen, Hans-Peter
Barth, Gerhard
Stelzer, J.Friedrich
Zelewski, Stephan
Thie, A.
Kunze, K.
Belli, F.
Bonin, H.
Gerdes, H.
Filipowicz, W.
Jedrzejowicz, P.
Kupka, I.
Kraiss, K.F.
Kuettelwesch, H.
Espen, A.
Schuck, F.
Stekeler‐Weithofer, V.P.
E. Altenkrüger, D.
Henrichs, N.
Linnemann, G.
Schnupp, P.
Feistl, H.
Haralick, R.M.
Ripken, K.
Jayadeva, Khemchandani
R., Chandra
Ravi, K.
Ravi, V.
Nayak, P.C.
Sudheer, K.P.
Rangan, D.M.
Ramasastri, K.S.
Kale, A.
Sundaresan, A.
Rajagopalan, A.N.
Cuntoor, N.P.
Roy-Chowdhury, A.K.
Krüger, V.
Raghava, G.P.S.
Aggarwal, S.K.
Saini, L.M.
Chakrabarti, A.
Sarkar, P.
Leelavathamma, B.
Nataraju, B.S.
Bhandari, A.K.
Singh, V.K.
Singh, G.K.
Kapoor, P.
Chaudhary, K.
Gautam, A.
Kumar, R.
Babu, P.
Palomar, D.P.
Rai, A.
Upadhyay, S.H.
Sood, A.K.
Ohdar, R.K.
Mahapatra, S.S.
Bhasin, M.
Tripathy, A.
Rath, S.K.
Yang, A.Y.
Balasubramanian, A.G.
Sastry, S.S.
Das, D.C.
Roy, A.K.
Sinha, N.
Muni, D.P.
Pal, N.R.
Das, J.
Gambhir, M.
Jain, S.K.
Srivastava, D.K.
Omkar, S.N.
Senthilnath, J.
Khandelwal, R.
Narayana Naik, G.
Pindoriya, N.M.
Singh, S.N.
Kokare, M.
Biswas, P.K.
Chatterji, B.N.
Pradhan, B.
Tien Bui, D.
Prakash, I.
Dholakia, M.B.
Dheeba, J.
Albert Singh, N.
Tamil Selvi, S.
Carolin Mabel, M.
Fernandez, E.
Lakshmana Gomathi Nayagam, V.
Muralikrishnan, S.
Sivaraman, G.
Mohamed Imran, A.
Kowsalya, M.
Patel, J.
Thakkar, P.
Kotecha, K.
Banerjee, M.
Pal, S.K.
Kumar, N.
Bhargava, S.
Vahadane, A.
Sethi, A.
Kothari, D.P.
Abu-Rub, H.
Iqbal, A.
Ahmed, S.M.
Peng, F.Z.
Baoming, G.
Kankar, P.K.
Sharma, S.C.
Harsha, S.P.
Singh, K.
Thakur, A.
Hota, C.
Jayabarathi, T.
Raghunathan, T.
Adarsh, B.R.
Azmathullah, H.Md.
Deo, M.C.
Deolalikar, P.B.
Singh, H.
Ansari, H.R.
Martin, D.L.
Sultana, S.
Roy, P.K.
Mukhopadhyay, A.
Maulik, U.
Sivaraman, K.
Senthil, M.
Sundareswaran, K.
Vigneshkumar, V.
Sankar, P.
Simon, S.P.
Srinivasa Rao Nayak, P.
Palani, S.
Sim, T.
Janakiraman, R.
Kumar, S.
Aruna, B.
Krishnanand, K.N.
Ghose, D.
Panigrahi, B.K.
Abhyankar, A.R.
Sharma, V.S.
Dhiman, S.
Sehgal, R.
Sharma, S.K.
Vaishya, R.
Javaid, M.
Khan, I.H.
Haleem, A.
Dhanda, S.K.
Vir, P.
Himavathi, S.
Anitha, D.
Muthuramalingam, A.
Anandakumar, H.
Umamaheswari, K.
Azad, H.B.
Mekhilef, S.
Ganapathy, V.G.
Rajendra, M.
Jena, P.C.
Raheman, H.
Angira, R.
Babu, B.V.
Bansal, R.C.
Singh, Y.
Kaur, A.
Jegadeeshwaran, R.
Sugumaran, V.
Mitchell, T.
Cohen, W.
Hruschka, E.
Talukdar, P.
Betteridge, J.
Carlson, A.
Dalvi, B.
Gardner, M.
Kisiel, B.
Krishnamurthy, J.
Lao, N.
Mazaitis, K.
Nakashole, N.
Platanios, E.
Ritter, A.
Samadi, M.
Settles, B.
Wijaya, D.
Saparov, A.
Greaves, M.
Welling, J.
Joshi, P.K.
Sivakumar, P.M.
Seenivasan, S.P.
Doble, M.
Patidar, S.
Pachori, R.B.
Rajendra Acharya, U.
Chaudhuri, S.
Mudenagudi, U.
Bhardwaj, A.
Tiwari, A.
Behera, L.
Patnaik, A.
Chamola, V.
Hassija, V.
Alavi, A.H.
Deb, S.
Chandwani, V.
Agrawal, V.
Nagar, R.
Pappula, L.
Guru, D.S.
Prakash, H.N.
Kumari, B.
Ravikumar Pandi, V.
Mondal, S.
Pai, P.P.
Konda, V.R.
Borkar, V.S.
Das, D.K.
Ghosh, M.
Pal, M.
Maiti, A.K.
Chakraborty, C.
Praveen Kumar, D.
Amgoth, T.
Annavarapu, C.S.R.
Krishnamoorthy, S.
Thooyamani, K.P.
Khanaa, V.
Udayakumar, R.
Rashid, M.
Gupta, R.
Khanna, N.
Chaudhury, S.
Joshi, S.D.
Rakesh, R.R.
Chaudhuri, P.
Murthy, C.A.
Mohapatra, P.
Chakravarty, S.
Dash, P.K.
Manwani, N.
Sastry, P.S.
Saraswathi, S.
Sundaram, S.
Nilsen-Hamilton, M.
Kinhal, V.G.
Agarwal, P.
Gupta, H.O.
Hanmandlu, M.
Jha, D.
Kot, A.C.
Panda, G.
Chakraborty, M.K.
Sikka, K.
Singh, P.K.
Mishra, A.K.
Vinay Kumar, K.
Carr, M.
Raj Kiran, N.
Vinodh, S.
Balaji, S.R.
Reich, Y.
Barai, S.V.
Viswanathan, K.V.
Bagchi, A.
Kar, A.K.
Shunmugapriya, P.
Kanmani, S.
Nag, A.K.
Mitra, A.
Rajalakshmi, R.
Subashini, R.
Anjana, R.M.
Mohan, V.
Sundar, S.
Ilangkumaran, M.
Kumanan, S.
Lumelsky, V.J.
Harinarayan, K.R.
Goap, A.
Shukla, A.K.
Rama Krishna, C.
Chandra, B.
Gupta, M.
Pramanik, N.
Panda, R.K.
Gupta, I.
Padmanabhan, J.
Parthasarathi, R.
Subramanian, V.
Chattaraj, P.K.
Mary Linda, I.
Vimala, D.
Shanmuga Priya, K.
Kulkarni, A.
Jayaraman, V.K.
Kulkarni, B.D.
Shamim, M.T.A.
Anwaruddin, M.
Nagarajaram, H.A.
Jain, P.
Kar, P.
Verma, L.
Srivastava, S.
Negi, P.C.
Noronha, S.J.
Sarma, V.V.S.
Mandal, S.K.
Tiwari, M.K.
Kaundal, R.
Kapoor, A.A.
Pandey, B.
Mishra, R.B.
Mitra, P.
Mishra, D.
Upadhyay, A.
Gajjar, P.P.
Joshi, M.V.
Idicula-Thomas, S.
Balaji, P.V.
Jadon, S.S.
Tiwari, R.
Sharma, H.
Bansal, J.C.
Kamboj, V.K.
Ng, E.Y.K.
Eugene, L.W.J.
Noronha, K.P.
Min, L.C.
Nayak, K.P.
Bhandary, S.V.
Singh, U.
Kumar, H.
Kamal, T.S.
Majhi, S.
Nandedkar, A.V.
Sindhwani, V.
Rakshit, S.
Deodhare, D.
Erdogmus, D.
Principe, J.C.
Niyogi, P.
Sasikumar, M.
Ravi Prakash, P.
Patil, S.M.
Ramani, S.
Palanisamy, P.
Rajendran, I.
Shanmugasundaram, S.
Agarwal, B.
Mittal, N.
Bansal, P.
Garg, S.
Tuzel, O.
Meer, P.
Maiti, D.K.
Maity, D.
Kumar, K.A.
Sanyal, S.
George, T.
Kumar, P.M.
Devi Gandhi, U.
Chatterjee, S.
Mariani, V.C.
Duck, A.R.K.
Guerra, F.A.
Coelho, L.D.S.
Rao, R.V.
Majumder, S.K.
Ghosh, N.
Gupta, P.K.
Rasiwasia, N.
Vasconcelos, N.
Farquad, M.A.H.
Bose, I.
Mohan Rao, S.
Desai, K.M.
Akolkar, S.K.
Badhe, Y.P.
Tambe, S.S.
Lele, S.S.
Chakrabarti, P.P.
Ghose, S.
Acharya, A.
de Sarkar, S.C.
G., J.
Inbarani H., H.
Rajput, S.
Singh, S.P.
Singh, T.N.
Chakraborty, D.
Munshi, S.
Bedi, J.
Toshniwal, D.
Kambli, R.
Wagh, S.
Kazi, F.
Manoj, V.J.
Elias, E.
Sambath, S.
Nagaraj, P.
Selvakumar, N.
Bhowmick, P.
Bhattacharya, B.B.
Mishra, M.
Rout, P.K.
Hu, Z.Z.
Narayanaswamy, M.
Ravikumar, K.E.
Vijay-Shanker, K.
Wu, C.H.
Selvan, S.
Ramakrishnan, S.
Narendra, B.S.
Sivapullaiah, P.V.
Suresh, S.
Vardhana, M.
Arunkumar, N.
Lasrado, S.
Abdulhay, E.
Ramirez-Gonzalez, G.
Jain, A.K.
Gupta, B.B.
Swaminathan, S.
Pasipanodya, J.G.
Ramachandran, G.
Kumar, A.K.H.
Deshpande, D.
Nuermberger, E.
Gumbo, T.
Purwar, A.
Pitchipoo, P.
Venkumar, P.
Rajakarunakaran, S.
Shankar Mukherjee, P.
Mohan Misra, N.
Shukla, K.K.
Maji, P.
Ravi, L.
Vairavasundaram, S.
Garain, U.
Chaudhuri, B.B.
Saxena, P.
Kothari, A.
Natt, N.K.
Anita, Yadav
Gajjar, S.
Sarkar, M.
Dasgupta, K.
Khan, Md.A.
Kewalramani, M.A.
Goel, A.
Muthukumar, P.
Sai Sundara Krishnan, G.
Kumar Verma, A.
Swarnkar, A.
Gupta, N.
Niazi, K.R.
Vaisakh, K.
Srinivas, L.R.
Ghorai, S.
Dutta, P.K.
Ramesh, S.
Karunamoorthy, L.
Palanikumar, K.
Gupta, M.P.
Panda, A.
Tripathy, M.
Vengattaraman, T.
Abiramy, S.
Dhavachelvan, P.
Baskaran, R.
Leo Kumar, S.P.
Saurabh, P.
Jaganathan, P.
Kuppuchamy, R.
Biswas, S.
Kundu, S.
Latha, B.
Senthilkumar, V.S.
Varghese, P.P.
Nguyen, M.D.
Dao, D.V.
Ho, L.S.
Nguyen, K.T.
Ngo, T.Q.
Hoang, V.
Ngo, H.T.T.
Tran, H.T.
Do, N.M.
Van Le, H.
Ho, H.L.
Arya, K.V.
Singh, K.P.
Kumar, G.
Kumar, K.
Sachdeva, M.
Madurai Elavarasan, R.
Pugazhendhi, R.
Amarnath, M.
Pandya, D.H.
Jeyarani, R.
Nagaveni, N.
Vasanth Ram, R.
Columbus, C.C.
Chandrasekaran, K.
Dhurandher, S.K.
Obaidat, M.S.
Gupta, P.
Verma, K.
Narula, P.
Basu, S.
Das, N.
Sarkar, R.
Kundu, M.
Nasipuri, M.
Basu, D.K.
Rao, S.K.
Katarya, R.
Verma, O.P.
Prashanth, R.
Dutta Roy, S.
Mandal, P.K.
Sen, T.
Mathur, H.D.
Vakharia, V.
Gupta, V.K.
Reddy, M.J.B.
Rajesh, D.V.
Gopakumar, P.
Mohanta, D.K.
Savitha, R.
Pal, M.P.
Vaidya, B.K.
Joshi, R.M.
Nene, S.N.
Ansari, M.Z.
Sharma, J.
Gokhale, R.S.
Mohanty, D.
Shanmugamani, R.
Sadique, M.
Ramamoorthy, B.
Venkatesh, P.
Kashid, S.S.
Maity, R.
Mishra, N.K.
Agarwal, S.
Nagabhushan, P.
Shekar, B.H.
Sachdeva, J.
Khandelwal, N.
Ahuja, C.K.
Shrivastava, V.K.
Londhe, N.D.
Sonawane, R.S.
Suri, J.S.
Deepa, S.N.
Aruna Devi, B.
Ghanty, P.
Rakkiyappan, R.
Balasubramaniam, P.
Leema, N.
Nehemiah, H.K.
Kannan, A.
Tai, K.
Vijayaraghavan, V.
Wong, C.H.
Das, S.K.
Samui, P.
Sabat, A.K.
Prakash, C.
Bose, D.
Laha, S.
Rao, K.R.
Srinivasan, T.
Venkateswarlu, Ch.
Madan, A.
Latha, C.B.C.
Jeeva, S.C.
Sharma, K.
Virmani, J.
Kirubavathi, G.
Anitha, R.
Das, B.
Krishnan, N.C.
Barisal, A.K.
Yadav, S.P.
Ranganathan, Y.
Borges, R.M.
Jacob Raglend, I.
Veeravalli, S.
Sailaja, K.
Sudheera, B.
Bhattacharya, A.
De, R.K.
Sangaiah, A.K.
Devi, D.
Biswas, S.K.
Purkayastha, B.
Azharuddin, M.
Jana, P.K.
Trivedi, R.
Udayraj, Mulani
K., Talukdar
P., Das
A., Alagirusamy
Acharya, N.
Shrivastava, N.A.
Mohanty, U.C.
Jothiprakash, V.
Magar, R.B.
Tripathi, B.K.
Bajpai, S.
Sachdeva, A.
Gupta, J.P.
Shiu, S.C.K.
Geetharamani, G.
J., A.P.
Ahirwal, M.K.
Mittal, A.
Pal, U.
Roy, P.P.
Xiang, C.T.
Soon, C.C.
Debchoudhury, S.
Karnik, S.R.
Gaitonde, V.N.
Chinnasamy, A.
Sung, W.-K.
Prasad, V.S.N.
Yegnanarayana, B.
Narayanan, N.H.
Viswanadham, N.
Saggi, M.K.
Logesh, R.
Subramaniyaswamy, V.
Vijayakumar, V.
Gao, X.-Z.
Indragandhi, V.
Lahoti, M.
Narang, P.
Tan, K.H.
Sharma, R.
Subramanya, A.
Talukdar, P.P.
Tripathy, B.C.
Dutta, A.J.
Ghosh, A.K.
Somu, N.
M R, G.R.
Ramamritham, K.
Kiran, D.
Noronha, K.
Kamath, S.
Victer Paul, P.
Rajaguru, D.
Saravanan, N.
Kaur, S.
Mahajan, R.
Arjunan, S.
Sujatha, P.
Lopez, D.
Rawat, T.K.
Upadhyay, D.K.
Ganguli, P.
Janga Reddy, M.
Verma, A.K.
Upadhyaya, S.R.
Chaturvedi, K.T.
Pandit, M.
Srivastava, L.
Pakshirajan, K.
Chaudhry, S.
Mukherjee, S.K.
Jolly, K.G.
Ravindran, K.P.
Vijayakumar, R.
Sreerama Kumar, R.
Panuganti, R.
Subramanian, N.
Yajnik, A.
Murthy, R.S.R.
Mallikajuna, B.
Jaya Bharata Reddy, M.
Dash, T.
Patil, A.P.
Deka, P.C.
Bhujle, H.
Kolhe, S.
Kamal, R.
Saini, H.S.
Gupta, G.K.
Szczypiński, P.M.
Sriram, R.D.
Sriram, P.V.J.
Reddy, D.N.
Karki, R.G.
Kulkarni, V.M.
Nguyen, G.N.
Ashour, A.S.
Dey, N.
Roy, K.
Mandal, K.K.
Mandal, A.C.
Raj, V.
Dias, I.
Tholeti, T.
Kalyani, S.
Jabir, E.
Panicker, V.V.
Sridharan, R.
Semwal, V.B.
Singha, J.
Sharma, P.K.
Chauhan, A.
Behera, B.
Ghugare, S.B.
Tiwary, S.
Elangovan, V.
Kumari, S.
Agrawal, M.
Tiwari, S.
Zafar, M.
Dhiman, A.K.
Varshney, G.C.
Chandra, V.
Girijadevi, R.
Nair, A.S.
Pillai, S.S.
Pillai, R.M.
D., P.K.
Mann, P.S.
Kishor, A.
Prakash, J.
Kamal, S.
Ripon, S.H.
Santhi, V.
Murugavel, A.S.M.
Nanda, S.J.
Majhi, B.
Uma Shankar, B.
Meher, S.K.
Dessalew, N.
Bharatam, P.V.
Kamath, S.D.
Mahato, K.K.
Laha, A.
Chanda, B.
Rani, S.
Varshney, G.
Misra, M.
Vyas, B.Y.
Maheshwari, R.P.
Subashini, M.M.
Sahoo, S.K.
Sunil, V.
Easwaran, S.
Jeyaprabha, S.B.
Selvakumar, A.I.
Beriha, G.S.
Patnaik, B.
Padhee, S.
Kala, R.
Inamdar, M.V.
Date, P.P.
Desai, U.B.
Mohabey, Akash
Ray, A.K.
Anoop Krishnan, N.M.
Mangalathu, S.
Smedskjaer, M.M.
Tandia, A.
Burton, H.
Bauchy, M.
Sankaran, A.
Vashisth, T.
Vatsa, M.
Chaudhary, A.
Salgotra, R.
Rattan, M.
Dey, S.
Bhattacharyya, S.
Khemchandani, R.
Goyal, K.
Chandra, S.
Chakraborty, S.
Balasubramanian, V.
Panchanathan, S.
Desai, D.V.
Kulkarni-Kale, U.
Jaiswal, R.K.
Thomas, T.
Galkate, R.V.
Ghosh, N.C.
Naranje, V.
Plewczynski, D.
Saha, I.
Mahanand, B.S.
Aswatha Kumar, M.
Al-Qaheri, H.
Mustafi, A.
Banerjee, S.
Arora, V.
Majumder, A.
Goyal, A.
Singh Mann, P.
Prajapati, H.B.
Shah, J.P.
Dabhi, V.K.
Lohia, K.
Laha, D.
Bhatt, H.S.
Ratha, N.K.
Malar, E.
Kandaswamy, A.
Chakravarthy, D.
Giri Dharan, A.
Singh, N.J.
Dhillon, J.S.
Edward Jero, S.
Ramu, P.
Swaminathan, R.
Bala, A.
Chana, I.
Venkata Rajesh, D.
Bhalla, D.
Bansal, R.K.
Ganapathy, S.
Yogesh, P.
Chakraborty, J.
Mukhopadhyay, S.
Singla, V.
Bhattacharyya, P.
Vaswani, N.
Sitharam, T.G.
Kurup, P.U.
Lata, S.
Raghava, G.P.
Chandra, P.
Varghese, K.
O'Connor, J.T.
Le, L.M.
Bui, K.-T.T.
Dwivedi, A.K.
Mohammed, M.A.
Ibrahim, D.A.
Venkatraman, V.
Mookiah, M.R.K.
Koh, J.E.W.
Tan, J.H.
Rao, A.K.
Hagiwara, Y.
Chua, C.K.
Laude, A.
Tanveer, M.
Shubham, K.
Aldhaifallah, M.
Ho, S.S.
Ahmed, S.S.S.J.
Ramakrishnan, V.
Martis, R.J.
Krishnan, M.M.R.
Pal, S.
Sarkar, D.
Mandana, K.M.
Toth, R.
Tiwari, P.
Rosen, M.
Reed, G.
Kurhanewicz, J.
Kalyanpur, A.
Pungavkar, S.
Garg, V.
Nimgaonkar, A.
Karnad, D.R.
Sudarshan, S.
Ohno-Machado, L.
Kohane, I.
Pani, A.K.
Bhattacharjee, G.P.
DeSarkar, S.C.
Mandhare, V.V.
Thool, V.R.
Manthalkar, R.R.
Kane, P.V.
Andhare, A.B.
Ray, S.
Bhattacharjee, S.
Raju Bahubalendruni, M.V.A.
Deepak, B.B.V.L.
Biswal, B.B.
Chakraborty, P.
Nandi, G.C.
Sarker, J.
Goswami, S.K.
Pullan, T.T.
Bhasi, M.
Madhu, G.
Pradeep, K.S.
Kothari, R.
Ahad, M.A.
Paiva, S.
Tripathi, G.
Feroz, N.
Selvaraj, M.G.
Vergara, A.
Ruiz, H.
Safari, N.
Elayabalan, S.
Ocimati, W.
Blomme, G.
Nawandar, N.K.
Satpute, V.R.
Shareef, S.M.
Srinivasa Rao, R.
Tiwari, A.K.
Shreevastava, S.
Som, T.
Bhattacharya, G.
Chowdhury, A.S.
Chakraborty, R.
Sengupta, A.
Chakraborti, T.
Konar, A.
Tibarewala, D.N.
Zubek, J.
Klingström, T.
Forsberg, S.
Wikander, J.
Kierczak, M.
Dhasian, H.R.
Balasubramanian, P.
Cheung, O.
Miglani, A.
Hemanth, D.J.
Anitha, J.
Kumar, D.
Mishra, K.K.
Jaya, T.
Singh, N.A.
Subramanian, J.
Karmegam, A.
Papandrianos, N.
Vinola, C.
Vimaladevi, K.
Singru, P.M.
Ganeshkumar, P.
Rani, C.
Devaraj, D.
Aruldoss Albert Victoire, T.
Ganivada, A.
Ray, S.S.
Sreelaja, N.K.
Vijayalakshmi Pai, G.A.
Geethanjali, P.
Ray, K.K.
Muthu Rama Krishnan, M.
Bomminayuni, S.K.
Paul, R.R.
Chatterjee, J.
Londhe, S.N.
Mehta, S.S.
Lingayat, N.S.
Evans, B.L.
Gupta, A.R.
Sain, R.
Rao, R.S.
Pais, A.R.
Padhy, N.
Singh, R.P.
Satapathy, S.C.
Bhowmik, S.
Panua, R.
Ghosh, S.K.
Debroy, D.
Bhatia, M.
Sood, S.K.
Sharma, T.K.
Pant, M.
Prasad, V.
Rao, T.S.
Babu, M.S.P.
Thangakani, A.M.
Nagarajan, R.
Velmurugan, D.
Gromiha, M.M.
Milton, A.
Prasad, K.
Winter, J.
Bhat, U.M.
Acharya, R.V.
Prabhu, G.K.
Girish, K.P.
John, S.J.
Mudigere, D.
Manoj Kumar, M.
Prakash, Shankar
R., Tiwari
M.K., Kumar
Venkatesh, Y.V.
Raja, S.K.
Ramya, N.
Senthiil, P.V.
Aakash Sirusshti, V.S.
Sathish, T.
Jude Hemanth, D.
Naaji, A.
Geman, O.
Popescu, D.E.
Hoang Son, L.
Miriyala, S.S.
Navulur, S.
Sastry, A.S.C.S.
Giri Prasad, M.N.
Jarial, S.K.
Sahoo, D.P.
Nguyen, P.H.
Mukhopadhyay, D.
Chakraborty, R.S.
Mondal, A.
Saha, G.
Varma, K.V.S.R.P.
Rao, A.A.
Sita Maha Lakshmi, T.
Nageswara Rao, P.V.
Ramakanth, S.A.
Babu, R.V.
Mukherjee, R.
Rao, V.S.H.
Kumar, M.N.
Ganguli, R.
Ansari, M.F.
Chatterji, S.
Mukherjee, D.P.
Barua, R.
Bhatti, T.S.
Joosse, P.
Soedarmo, S.
Luitse, J.S.K.
Ponsen, K.J.
Nancy, Garg
Pappu, S.M.J.
Gummadi, S.N.
Natarajan, R.
Kagita, V.R.
Pujari, A.K.
Padmanabhan, V.
Deep, K.
Jaleel, J.A.
Salim, S.
Aswin, R.B.
Karthikeyan, B.
Gopal, S.
Velayutham, C.S.
AlZu’bi, S.
Hawashin, B.
Mujahed, M.
Dutta, B.
Kar, E.
Bose, N.
Shuford, S.
Crosswell, H.E.
Cirrincione, K.N.
Sherman, C.M.
Prakasam, A.
Savarimuthu, N.
Sakthivel, A.
Vijayakumar, P.
Senthilkumar, A.
Lakshminarasimman, L.
Paramasivam, S.
Tomar, N.
Goel, L.
Gupta, D.
Panchal, V.K.
Patil, S.G.
Mandal, S.
Hegde, A.V.
Hariharan, R.
Janakiraman, A.
Nilakantan, R.
Singh, B.
Varghese, S.
Landrum, G.
Schuffenhauer, A.
Udhayakumar, P.
Subramoniam, S.
Tounsi, M.
Krishnankutty, K.V.
Srivastava, P.K.
Desai, D.K.
Nandi, S.
Lynn, A.M.
Verma, H.K.
Mukherjea, S.
Tripathi, A.R.
Ahmed, T.
Karnik, N.M.
J, U.
Metawa, N.
Lakshmanaprabu, S.K.
Elhoseny, M.
Uthayakumar, J.
Udmale, S.S.
Priyadarshi, N.
Ramachandaramurthy, V.K.
Padmanaban, S.
Azam, F.
Kirankumar, B.
Siva Reddy, Y.V.
Vijayakumar, M.
Kamadi, V.S.R.P.V.
Allam, A.R.
Thummala, S.M.
P., V.N.R.
Shukla, U.P.
Mandloi, M.
Bhatia, V.
Anjaria, M.
Guddeti, R.M.R.
Mandal, I.
Sairam, N.
Ramana, J.
Louis, B.
Agrawal, V.K.
Khadikar, P.V.
Mohanraj, M.
Jayaraj, S.
Muraleedharan, C.
Arthi, K.
Tamilarasi, A.
Maji, V.B.
Charaniya, S.
Mehra, S.
Lian, W.
Jayapal, K.P.
Karypis, G.
Hu, W.-S.
Sarkar, A.
Banerjee, A.
Banerjee, N.
Brahma, S.
Kartikeyan, B.
Chakraborty, M.
Majumder, K.L.
Premkumar, K.
Manikandan, B.V.
Kumar, C.A.
Mosenia, A.
Sur-Kolay, S.
Raghunathan, A.
Jha, N.K.
Bhasuran, B.
Murugesan, G.
Abdulkadhar, S.
Natarajan, J.
Suman, S.
Khan, S.Z.
Chand, S.K.
Tiwari, P.K.
Vidyarthi, D.P.
Satapathy, S.M.
Acharya, B.P.
Babu, A.G.S.
Chiranjeevi, B.T.
Ranjith, G.
Parvathy, R.
Vikas, V.
Chandrasekharan, K.
Kayarvizhy, N.
Uthariaraj, R.V.
Muduli, P.K.
Das, M.R.
Kumar Das, S.
Mushrif, M.M.
Seshadrinath, J.
Chouhan, S.
Bose, R.
Balakrishnan, M.
Kumar, D.N.
Reddy, M.J.
Bapat, P.M.
Wangikar, P.P.
Pittman, J.
Mopuri, K.R.
Ganeshan, A.
Gunerkar, R.S.
Jalan, A.K.
Belgamwar, S.U.
Kumar, K.P.
Saravanan, B.
Packiasudha, M.
Suja, S.
Jerome, J.
Malik, H.
Gupta, A.K.
Desu, R.K.
Kalaivani, P.
Shunmuganathan, K.L.
Agrawal, S.K.
Sahu, O.P.
Jamal, S.
Periwal, V.
Scaria, V.
Panneerselvam, K.
Vennila, J.J.
Padma, T.
Balasubramanie, P.
Goliapudi, S.V.R.S.
Pattnaik, S.S.
Bajpai, O.P.
Devi, S.
Sagar, C.V.
Pradyumna, P.K.
Bakwad, K.M.
Mathew, D.
